Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_2011_BBG-VB0_102-a, 04,39.93,78.93,44.04,5.25,65.51,5.79,76.54
msp_2011_BBG-VB0_102-a, 05,18.81,14.19,130.94,2.47,11.78,17.21,31.45
msp_2011_BBG-VB0_102-a, 06,33.37,2.65,338.34,4.39,2.2,44.46,51.04
msp_2011_BBG-VB0_102-a, 07,60.06,0.0,656.3,7.89,0.0,86.24,94.13
msp_2011_BBG-VB0_102-a, 08,35.12,0.41,372.78,4.61,0.34,48.98,53.93
msp_2011_BBG-VB0_102-a, 09,23.59,18.06,162.26,3.1,14.99,21.32,39.41
msp_2011_BBG-VB0_102-a, 10,29.35,64.62,0.14,3.86,53.63,0.02,57.51
msp_2011_BBG-VB0_102-a, 11,67.31,148.23,0.0,8.84,123.03,0.0,131.88
msp_2011_BBG-VB0_102-a, 12,110.34,243.02,0.0,14.5,201.71,0.0,216.21
msp_2011_BBG-VB0_2159, 01,130.07,286.47,0.0,17.09,237.77,0.0,254.86
msp_2011_BBG-VB0_2159, 02,84.34,185.76,0.0,11.08,154.18,0.0,165.26
msp_2011_BBG-VB0_2159, 03,61.2,134.78,0.0,8.04,111.87,0.0,119.91
msp_2011_BBG-VB0_2159, 04,38.98,77.5,40.9,5.12,64.33,5.37,74.83
msp_2011_BBG-VB0_2159, 05,17.65,13.63,121.51,2.32,11.32,15.97,29.6
msp_2011_BBG-VB0_2159, 06,31.92,2.46,323.94,4.19,2.04,42.57,48.8
msp_2011_BBG-VB0_2159, 07,58.17,0.0,635.75,7.64,0.0,83.54,91.18
msp_2011_BBG-VB0_2159, 08,33.86,0.33,359.81,4.45,0.27,47.28,52.0
msp_2011_BBG-VB0_2159, 09,22.39,17.23,153.75,2.94,14.3,20.2,37.44
msp_2011_BBG-VB0_2159, 10,28.59,62.97,0.03,3.76,52.26,0.0,56.03
msp_2011_BBG-VB0_2159, 11,65.96,145.27,0.0,8.67,120.58,0.0,129.24
msp_2011_BBG-VB0_2159, 12,108.54,239.04,0.0,14.26,198.41,0.0,212.67
msp_2011_BBG-VB0_2159-a, 01,126.23,278.01,0.0,16.59,230.75,0.0,247.33
msp_2011_BBG-VB0_2159-a, 02,81.65,179.83,0.0,10.73,149.26,0.0,159.99
msp_2011_BBG-VB0_2159-a, 03,59.07,130.09,0.0,7.76,107.97,0.0,115.73
msp_2011_BBG-VB0_2159-a, 04,37.59,74.39,41.13,4.94,61.74,5.4,72.09
msp_2011_BBG-VB0_2159-a, 05,17.44,12.75,123.39,2.29,10.58,16.21,29.09
msp_2011_BBG-VB0_2159-a, 06,32.13,2.24,326.97,4.22,1.86,42.96,49.04
msp_2011_BBG-VB0_2159-a, 07,58.29,0.0,636.71,7.66,0.0,83.66,91.32
msp_2011_BBG-VB0_2159-a, 08,34.21,0.26,363.57,4.5,0.22,47.77,52.49
msp_2011_BBG-VB0_2159-a, 09,22.17,16.2,156.09,2.91,13.45,20.51,36.87
msp_2011_BBG-VB0_2159-a, 10,27.26,60.03,0.05,3.58,49.82,0.01,53.41
msp_2011_BBG-VB0_2159-a, 11,63.71,140.32,0.0,8.37,116.46,0.0,124.83
msp_2011_BBG-VB0_2159-a, 12,105.25,231.8,0.0,13.83,192.39,0.0,206.22
msp_2011_BBG-VB15_102, 01,136.64,300.93,0.0,17.95,249.77,0.0,267.72
msp_2011_BBG-VB15_102, 02,89.19,196.44,0.0,11.72,163.04,0.0,174.76
msp_2011_BBG-VB15_102, 03,64.95,143.05,0.0,8.53,118.73,0.0,127.26
msp_2011_BBG-VB15_102, 04,41.74,83.39,41.82,5.48,69.21,5.49,80.19
msp_2011_BBG-VB15_102, 05,18.65,15.64,122.61,2.45,12.98,16.11,31.54
msp_2011_BBG-VB15_102, 06,32.11,3.06,323.6,4.22,2.54,42.52,49.28
msp_2011_BBG-VB15_102, 07,58.53,0.0,640.6,7.69,0.0,84.18,91.87
msp_2011_BBG-VB15_102, 08,33.46,0.5,355.52,4.4,0.42,46.71,51.53
msp_2011_BBG-VB15_102, 09,23.27,19.5,152.3,3.06,16.19,20.01,39.26
msp_2011_BBG-VB15_102, 10,31.33,68.99,0.0,4.12,57.26,0.0,61.38
msp_2011_BBG-VB15_102, 11,70.33,154.91,0.0,9.24,128.57,0.0,137.81
msp_2011_BBG-VB15_102, 12,114.37,251.88,0.0,15.03,209.06,0.0,224.09
msp_2011_BBG-VB15_102-a, 01,131.57,289.76,0.0,17.29,240.5,0.0,257.79
msp_2011_BBG-VB15_102-a, 02,85.58,188.47,0.0,11.24,156.43,0.0,167.68
msp_2011_BBG-VB15_102-a, 03,62.04,136.63,0.0,8.15,113.4,0.0,121.55
msp_2011_BBG-VB15_102-a, 04,39.79,79.07,41.9,5.23,65.62,5.51,76.36
msp_2011_BBG-VB15_102-a, 05,18.24,14.32,124.46,2.4,11.88,16.35,30.63
msp_2011_BBG-VB15_102-a, 06,32.27,2.69,326.77,4.24,2.23,42.94,49.41
msp_2011_BBG-VB15_102-a, 07,58.57,0.0,640.58,7.7,0.0,84.17,91.87
msp_2011_BBG-VB15_102-a, 08,33.86,0.4,359.8,4.45,0.33,47.28,52.06
msp_2011_BBG-VB15_102-a, 09,22.85,18.01,154.84,3.0,14.95,20.35,38.29
msp_2011_BBG-VB15_102-a, 10,29.45,64.86,0.02,3.87,53.83,0.0,57.7
msp_2011_BBG-VB15_102-a, 11,67.25,148.1,0.0,8.84,122.93,0.0,131.76
msp_2011_BBG-VB15_102-a, 12,109.96,242.18,0.0,14.45,201.01,0.0,215.46
msp_2011_BBG-VB15_2159, 01,130.17,286.7,0.0,17.1,237.96,0.0,255.06
msp_2011_BBG-VB15_2159, 02,84.64,186.4,0.0,11.12,154.71,0.0,165.83
msp_2011_BBG-VB15_2159, 03,61.36,135.14,0.0,8.06,112.17,0.0,120.23
msp_2011_BBG-VB15_2159, 04,39.03,78.07,38.68,5.13,64.8,5.08,75.01
msp_2011_BBG-VB15_2159, 05,17.12,13.92,114.76,2.25,11.55,15.08,28.88
msp_2011_BBG-VB15_2159, 06,30.72,2.55,311.22,4.04,2.11,40.89,47.05
msp_2011_BBG-VB15_2159, 07,56.56,0.0,618.8,7.43,0.0,81.31,88.74
msp_2011_BBG-VB15_2159, 08,32.45,0.33,345.3,4.26,0.27,45.37,49.91
msp_2011_BBG-VB15_2159, 09,21.66,17.31,145.8,2.85,14.37,19.16,36.37
msp_2011_BBG-VB15_2159, 10,28.91,63.67,0.0,3.8,52.84,0.0,56.64
msp_2011_BBG-VB15_2159, 11,66.19,145.77,0.0,8.7,120.99,0.0,129.69
msp_2011_BBG-VB15_2159, 12,108.5,238.97,0.0,14.26,198.35,0.0,212.6
msp_2011_BBG-VB15_2159-a, 01,126.33,278.23,0.0,16.6,230.93,0.0,247.53
msp_2011_BBG-VB15_2159-a, 02,81.94,180.45,0.0,10.77,149.78,0.0,160.54
msp_2011_BBG-VB15_2159-a, 03,59.22,130.43,0.0,7.78,108.26,0.0,116.04
msp_2011_BBG-VB15_2159-a, 04,37.62,74.92,38.94,4.94,62.18,5.12,72.24
msp_2011_BBG-VB15_2159-a, 05,16.89,13.01,116.58,2.22,10.79,15.32,28.33
msp_2011_BBG-VB15_2159-a, 06,30.94,2.32,314.34,4.07,1.93,41.3,47.3
msp_2011_BBG-VB15_2159-a, 07,56.7,0.0,619.93,7.45,0.0,81.46,88.91
msp_2011_BBG-VB15_2159-a, 08,32.81,0.26,349.1,4.31,0.22,45.87,50.4
msp_2011_BBG-VB15_2159-a, 09,21.42,16.27,148.07,2.81,13.51,19.46,35.78
msp_2011_BBG-VB15_2159-a, 10,27.55,60.68,0.0,3.62,50.36,0.0,53.98
msp_2011_BBG-VB15_2159-a, 11,63.92,140.78,0.0,8.4,116.85,0.0,125.25
msp_2011_BBG-VB15_2159-a, 12,105.21,231.72,0.0,13.82,192.33,0.0,206.15
msp_2011_BBG-VB30_102, 01,134.31,295.8,0.0,17.65,245.51,0.0,263.16
msp_2011_BBG-VB30_102, 02,87.63,193.01,0.0,11.52,160.19,0.0,171.71
msp_2011_BBG-VB30_102, 03,63.8,140.52,0.0,8.38,116.63,0.0,125.02
msp_2011_BBG-VB30_102, 04,40.88,82.0,39.47,5.37,68.06,5.19,78.61
msp_2011_BBG-VB30_102, 05,17.85,15.33,115.76,2.35,12.72,15.21,30.28
msp_2011_BBG-VB30_102, 06,30.89,2.98,311.22,4.06,2.47,40.89,47.43
msp_2011_BBG-VB30_102, 07,56.82,0.0,622.24,7.47,0.0,81.76,89.23
msp_2011_BBG-VB30_102, 08,32.21,0.46,342.66,4.23,0.38,45.03,49.64
msp_2011_BBG-VB30_102, 09,22.3,18.92,144.98,2.93,15.7,19.05,37.68
msp_2011_BBG-VB30_102, 10,30.7,67.61,0.0,4.03,56.11,0.0,60.15
msp_2011_BBG-VB30_102, 11,68.98,151.92,0.0,9.06,126.09,0.0,135.16
msp_2011_BBG-VB30_102, 12,112.24,247.21,0.0,14.75,205.18,0.0,219.93
msp_2011_BBG-VB30_102-a, 01,129.43,285.05,0.0,17.01,236.59,0.0,253.6
msp_2011_BBG-VB30_102-a, 02,84.14,185.3,0.0,11.06,153.8,0.0,164.86
msp_2011_BBG-VB30_102-a, 03,60.98,134.3,0.0,8.01,111.47,0.0,119.48
msp_2011_BBG-VB30_102-a, 04,38.99,77.78,39.63,5.12,64.56,5.21,74.89
msp_2011_BBG-VB30_102-a, 05,17.46,14.03,117.71,2.29,11.64,15.47,29.4
msp_2011_BBG-VB30_102-a, 06,31.09,2.64,314.73,4.09,2.19,41.36,47.63
msp_2011_BBG-VB30_102-a, 07,56.91,0.0,622.72,7.48,0.0,81.83,89.3
msp_2011_BBG-VB30_102-a, 08,32.63,0.36,347.12,4.29,0.3,45.61,50.2
msp_2011_BBG-VB30_102-a, 09,21.9,17.46,147.61,2.88,14.49,19.4,36.77
msp_2011_BBG-VB30_102-a, 10,28.86,63.56,0.0,3.79,52.76,0.0,56.55
msp_2011_BBG-VB30_102-a, 11,65.99,145.33,0.0,8.67,120.63,0.0,129.3
msp_2011_BBG-VB30_102-a, 12,108.0,237.86,0.0,14.19,197.42,0.0,211.61
msp_2011_BBG-VB30_2159, 01,128.76,283.59,0.0,16.92,235.38,0.0,252.29
msp_2011_BBG-VB30_2159, 02,83.75,184.44,0.0,11.0,153.09,0.0,164.09
msp_2011_BBG-VB30_2159, 03,60.78,133.86,0.0,7.99,111.1,0.0,119.09
msp_2011_BBG-VB30_2159, 04,38.58,77.57,36.37,5.07,64.38,4.78,74.23
msp_2011_BBG-VB30_2159, 05,16.43,13.92,107.67,2.16,11.55,14.15,27.86
msp_2011_BBG-VB30_2159, 06,29.46,2.57,297.97,3.87,2.13,39.15,45.16
msp_2011_BBG-VB30_2159, 07,54.8,0.0,600.12,7.2,0.0,78.86,86.06
msp_2011_BBG-VB30_2159, 08,31.07,0.31,331.11,4.08,0.26,43.51,47.85
msp_2011_BBG-VB30_2159, 09,20.78,17.06,137.96,2.73,14.16,18.13,35.02
msp_2011_BBG-VB30_2159, 10,28.68,63.16,0.0,3.77,52.42,0.0,56.19
msp_2011_BBG-VB30_2159, 11,65.44,144.13,0.0,8.6,119.63,0.0,128.22
msp_2011_BBG-VB30_2159, 12,107.21,236.11,0.0,14.09,195.97,0.0,210.06
msp_2011_BBG-VB30_2159-a, 01,125.0,275.29,0.0,16.42,228.49,0.0,244.91
msp_2011_BBG-VB30_2159-a, 02,81.08,178.57,0.0,10.65,148.22,0.0,158.87
msp_2011_BBG-VB30_2159-a, 03,58.65,129.18,0.0,7.71,107.22,0.0,114.93
msp_2011_BBG-VB30_2159-a, 04,37.18,74.42,36.65,4.89,61.77,4.82,71.47
msp_2011_BBG-VB30_2159-a, 05,16.2,12.98,109.53,2.13,10.77,14.39,27.29
msp_2011_BBG-VB30_2159-a, 06,29.7,2.34,301.39,3.9,1.94,39.6,45.45
msp_2011_BBG-VB30_2159-a, 07,54.98,0.0,601.58,7.22,0.0,79.05,86.27
msp_2011_BBG-VB30_2159-a, 08,31.45,0.24,335.1,4.13,0.2,44.03,48.37
msp_2011_BBG-VB30_2159-a, 09,20.55,16.02,140.34,2.7,13.3,18.44,34.44
msp_2011_BBG-VB30_2159-a, 10,27.31,60.15,0.0,3.59,49.92,0.0,53.51
msp_2011_BBG-VB30_2159-a, 11,63.2,139.18,0.0,8.3,115.52,0.0,123.83
msp_2011_BBG-VB30_2159-a, 12,103.96,228.97,0.0,13.66,190.05,0.0,203.71
msp_2011_BBG-VB45_102, 01,131.43,289.47,0.0,17.27,240.26,0.0,257.53
msp_2011_BBG-VB45_102, 02,85.77,188.9,0.0,11.27,156.79,0.0,168.06
msp_2011_BBG-VB45_102, 03,62.48,137.61,0.0,8.21,114.22,0.0,122.43
msp_2011_BBG-VB45_102, 04,39.88,80.33,36.84,5.24,66.68,4.84,76.76
msp_2011_BBG-VB45_102, 05,16.91,14.93,107.88,2.22,12.39,14.18,28.79
msp_2011_BBG-VB45_102, 06,29.42,2.88,296.36,3.87,2.39,38.94,45.2
msp_2011_BBG-VB45_102, 07,54.85,0.0,601.05,7.21,0.0,78.98,86.18
msp_2011_BBG-VB45_102, 08,30.84,0.41,328.48,4.05,0.34,43.16,47.55
msp_2011_BBG-VB45_102, 09,21.23,18.21,137.24,2.79,15.11,18.03,35.94
msp_2011_BBG-VB45_102, 10,29.91,65.88,0.0,3.93,54.68,0.0,58.61
msp_2011_BBG-VB45_102, 11,67.29,148.21,0.0,8.84,123.01,0.0,131.85
msp_2011_BBG-VB45_102, 12,109.63,241.45,0.0,14.41,200.4,0.0,214.81
msp_2011_BBG-VB45_102-a, 01,126.87,279.43,0.0,16.67,231.92,0.0,248.6
msp_2011_BBG-VB45_102-a, 02,82.49,181.66,0.0,10.84,150.78,0.0,161.62
msp_2011_BBG-VB45_102-a, 03,59.81,131.73,0.0,7.86,109.34,0.0,117.2
msp_2011_BBG-VB45_102-a, 04,38.09,76.34,37.03,5.0,63.36,4.87,73.23
msp_2011_BBG-VB45_102-a, 05,16.55,13.69,109.86,2.17,11.36,14.44,27.97
msp_2011_BBG-VB45_102-a, 06,29.67,2.57,300.17,3.9,2.13,39.44,45.47
msp_2011_BBG-VB45_102-a, 07,54.98,0.0,601.98,7.22,0.0,79.1,86.32
msp_2011_BBG-VB45_102-a, 08,31.27,0.31,333.13,4.11,0.26,43.77,48.14
msp_2011_BBG-VB45_102-a, 09,20.88,16.83,139.93,2.74,13.97,18.39,35.1
msp_2011_BBG-VB45_102-a, 10,28.16,62.03,0.0,3.7,51.48,0.0,55.18
msp_2011_BBG-VB45_102-a, 11,64.48,142.01,0.0,8.47,117.86,0.0,126.34
msp_2011_BBG-VB45_102-a, 12,105.66,232.71,0.0,13.88,193.15,0.0,207.03
msp_2011_BBG-VB45_2159, 01,126.78,279.23,0.0,16.66,231.76,0.0,248.42
msp_2011_BBG-VB45_2159, 02,82.56,181.82,0.0,10.85,150.91,0.0,161.76
msp_2011_BBG-VB45_2159, 03,60.03,132.21,0.0,7.89,109.73,0.0,117.62
msp_2011_BBG-VB45_2159, 04,38.0,76.8,33.93,4.99,63.75,4.46,73.2
msp_2011_BBG-VB45_2159, 05,15.63,13.83,99.73,2.05,11.47,13.11,26.63
msp_2011_BBG-VB45_2159, 06,27.99,2.57,282.69,3.68,2.13,37.15,42.96
msp_2011_BBG-VB45_2159, 07,52.85,0.0,579.15,6.94,0.0,76.1,83.05
msp_2011_BBG-VB45_2159, 08,29.63,0.28,316.16,3.89,0.23,41.54,45.67
msp_2011_BBG-VB45_2159, 09,19.86,16.69,130.06,2.61,13.86,17.09,33.55
msp_2011_BBG-VB45_2159, 10,28.29,62.31,0.0,3.72,51.72,0.0,55.43
msp_2011_BBG-VB45_2159, 11,64.36,141.74,0.0,8.46,117.65,0.0,126.1
msp_2011_BBG-VB45_2159, 12,105.4,232.14,0.0,13.85,192.67,0.0,206.52
msp_2011_BBG-VB45_2159-a, 01,123.19,271.32,0.0,16.19,225.2,0.0,241.38
msp_2011_BBG-VB45_2159-a, 02,80.0,176.18,0.0,10.51,146.23,0.0,156.74
msp_2011_BBG-VB45_2159-a, 03,57.97,127.67,0.0,7.62,105.97,0.0,113.58
msp_2011_BBG-VB45_2159-a, 04,36.63,73.73,34.18,4.81,61.19,4.49,70.5
msp_2011_BBG-VB45_2159-a, 05,15.4,12.9,101.62,2.02,10.7,13.35,26.08
msp_2011_BBG-VB45_2159-a, 06,28.25,2.35,286.22,3.71,1.95,37.61,43.27
msp_2011_BBG-VB45_2159-a, 07,53.04,0.0,580.86,6.97,0.0,76.32,83.29
msp_2011_BBG-VB45_2159-a, 08,30.01,0.22,320.24,3.94,0.18,42.08,46.2
msp_2011_BBG-VB45_2159-a, 09,19.64,15.68,132.45,2.58,13.01,17.4,33.0
msp_2011_BBG-VB45_2159-a, 10,26.95,59.36,0.0,3.54,49.26,0.0,52.81
msp_2011_BBG-VB45_2159-a, 11,62.19,136.97,0.0,8.17,113.69,0.0,121.86
msp_2011_BBG-VB45_2159-a, 12,102.31,225.32,0.0,13.44,187.01,0.0,200.46
msp_2011_BBG-VB60_102, 01,128.81,283.69,0.0,16.93,235.46,0.0,252.39
msp_2011_BBG-VB60_102, 02,84.06,185.14,0.0,11.05,153.67,0.0,164.72
msp_2011_BBG-VB60_102, 03,61.31,135.02,0.0,8.06,112.07,0.0,120.12
msp_2011_BBG-VB60_102, 04,38.96,78.86,34.18,5.12,65.46,4.49,75.07
msp_2011_BBG-VB60_102, 05,15.92,14.6,99.1,2.09,12.12,13.02,27.23
msp_2011_BBG-VB60_102, 06,27.79,2.8,279.68,3.65,2.32,36.75,42.73
msp_2011_BBG-VB60_102, 07,52.7,0.0,577.9,6.92,0.0,75.94,82.86
msp_2011_BBG-VB60_102, 08,29.38,0.36,313.38,3.86,0.3,41.18,45.34
msp_2011_BBG-VB60_102, 09,20.14,17.55,128.96,2.65,14.56,16.95,34.16
msp_2011_BBG-VB60_102, 10,29.19,64.28,0.0,3.83,53.35,0.0,57.19
msp_2011_BBG-VB60_102, 11,65.71,144.73,0.0,8.63,120.12,0.0,128.76
msp_2011_BBG-VB60_102, 12,107.22,236.14,0.0,14.09,196.0,0.0,210.09
msp_2011_BBG-VB60_102-a, 01,124.65,274.53,0.0,16.38,227.86,0.0,244.24
msp_2011_BBG-VB60_102-a, 02,81.05,178.51,0.0,10.65,148.16,0.0,158.81
msp_2011_BBG-VB60_102-a, 03,58.84,129.6,0.0,7.73,107.57,0.0,115.3
msp_2011_BBG-VB60_102-a, 04,37.3,75.17,34.36,4.9,62.39,4.51,71.8
msp_2011_BBG-VB60_102-a, 05,15.59,13.44,101.03,2.05,11.16,13.28,26.48
msp_2011_BBG-VB60_102-a, 06,28.05,2.51,283.54,3.69,2.08,37.26,43.02
msp_2011_BBG-VB60_102-a, 07,52.86,0.0,579.16,6.95,0.0,76.1,83.05
msp_2011_BBG-VB60_102-a, 08,29.8,0.27,317.89,3.92,0.22,41.77,45.91
msp_2011_BBG-VB60_102-a, 09,19.83,16.28,131.64,2.61,13.51,17.3,33.41
msp_2011_BBG-VB60_102-a, 10,27.56,60.7,0.0,3.62,50.38,0.0,54.0
msp_2011_BBG-VB60_102-a, 11,63.13,139.03,0.0,8.29,115.4,0.0,123.69
msp_2011_BBG-VB60_102-a, 12,103.6,228.16,0.0,13.61,189.37,0.0,202.99
msp_2011_BBG-VB60_2159, 01,124.9,275.09,0.0,16.41,228.32,0.0,244.74
msp_2011_BBG-VB60_2159, 02,81.42,179.31,0.0,10.7,148.83,0.0,159.53
msp_2011_BBG-VB60_2159, 03,59.34,130.69,0.0,7.8,108.48,0.0,116.27
msp_2011_BBG-VB60_2159, 04,37.44,76.08,31.41,4.92,63.14,4.13,72.19
msp_2011_BBG-VB60_2159, 05,14.79,13.76,91.25,1.94,11.42,11.99,25.35
msp_2011_BBG-VB60_2159, 06,26.38,2.56,265.92,3.47,2.13,34.94,40.54
msp_2011_BBG-VB60_2159, 07,50.75,0.0,556.64,6.67,0.0,73.14,79.81
msp_2011_BBG-VB60_2159, 08,28.16,0.25,300.91,3.7,0.21,39.54,43.45
msp_2011_BBG-VB60_2159, 09,18.89,16.32,121.75,2.48,13.55,16.0,32.03
msp_2011_BBG-VB60_2159, 10,27.9,61.45,0.0,3.67,51.0,0.0,54.67
msp_2011_BBG-VB60_2159, 11,63.29,139.4,0.0,8.32,115.7,0.0,124.02
msp_2011_BBG-VB60_2159, 12,103.67,228.33,0.0,13.62,189.51,0.0,203.14
msp_2011_BBG-VB60_2159-a, 01,121.57,267.75,0.0,15.97,222.24,0.0,238.21
msp_2011_BBG-VB60_2159-a, 02,79.02,174.04,0.0,10.38,144.45,0.0,154.84
msp_2011_BBG-VB60_2159-a, 03,57.4,126.41,0.0,7.54,104.92,0.0,112.46
msp_2011_BBG-VB60_2159-a, 04,36.14,73.16,31.65,4.75,60.72,4.16,69.63
msp_2011_BBG-VB60_2159-a, 05,14.56,12.87,93.0,1.91,10.68,12.22,24.81
msp_2011_BBG-VB60_2159-a, 06,26.64,2.35,269.41,3.5,1.95,35.4,40.85
msp_2011_BBG-VB60_2159-a, 07,50.95,0.0,558.37,6.69,0.0,73.37,80.06
msp_2011_BBG-VB60_2159-a, 08,28.52,0.19,304.71,3.75,0.16,40.04,43.94
msp_2011_BBG-VB60_2159-a, 09,18.69,15.36,124.12,2.46,12.75,16.31,31.52
msp_2011_BBG-VB60_2159-a, 10,26.62,58.63,0.0,3.5,48.67,0.0,52.17
msp_2011_BBG-VB60_2159-a, 11,61.26,134.92,0.0,8.05,111.98,0.0,120.03
msp_2011_BBG-VB60_2159-a, 12,100.79,221.99,0.0,13.24,184.25,0.0,197.49
msp_2011_BBG-VB75_102, 01,126.93,279.54,0.0,16.68,232.02,0.0,248.7
msp_2011_BBG-VB75_102, 02,82.85,182.48,0.0,10.89,151.46,0.0,162.34
msp_2011_BBG-VB75_102, 03,60.52,133.29,0.0,7.95,110.63,0.0,118.58
msp_2011_BBG-VB75_102, 04,38.3,77.97,31.41,5.03,64.72,4.13,73.88
msp_2011_BBG-VB75_102, 05,15.0,14.46,90.06,1.97,12.0,11.83,25.81
msp_2011_BBG-VB75_102, 06,26.09,2.76,262.0,3.43,2.29,34.43,40.14
msp_2011_BBG-VB75_102, 07,50.47,0.0,553.8,6.63,0.0,72.77,79.4
msp_2011_BBG-VB75_102, 08,27.86,0.32,297.53,3.66,0.27,39.1,43.02
msp_2011_BBG-VB75_102, 09,19.1,17.07,120.43,2.51,14.17,15.82,32.5
msp_2011_BBG-VB75_102, 10,28.69,63.18,0.0,3.77,52.44,0.0,56.21
msp_2011_BBG-VB75_102, 11,64.54,142.14,0.0,8.48,117.97,0.0,126.45
msp_2011_BBG-VB75_102, 12,105.44,232.21,0.0,13.85,192.73,0.0,206.59
msp_2011_BBG-VB75_102-a, 01,123.16,271.24,0.0,16.18,225.13,0.0,241.31
msp_2011_BBG-VB75_102-a, 02,80.11,176.44,0.0,10.53,146.45,0.0,156.97
msp_2011_BBG-VB75_102-a, 03,58.27,128.33,0.0,7.66,106.52,0.0,114.17
msp_2011_BBG-VB75_102-a, 04,36.78,74.58,31.61,4.83,61.9,4.15,70.89
msp_2011_BBG-VB75_102-a, 05,14.69,13.39,91.85,1.93,11.11,12.07,25.11
msp_2011_BBG-VB75_102-a, 06,26.35,2.49,265.74,3.46,2.07,34.92,40.45
msp_2011_BBG-VB75_102-a, 07,50.63,0.0,555.17,6.65,0.0,72.95,79.6
msp_2011_BBG-VB75_102-a, 08,28.24,0.24,301.7,3.71,0.2,39.64,43.55
msp_2011_BBG-VB75_102-a, 09,18.83,15.91,122.96,2.47,13.21,16.16,31.84
msp_2011_BBG-VB75_102-a, 10,27.19,59.89,0.0,3.57,49.71,0.0,53.28
msp_2011_BBG-VB75_102-a, 11,62.18,136.95,0.0,8.17,113.67,0.0,121.84
msp_2011_BBG-VB75_102-a, 12,102.15,224.97,0.0,13.42,186.73,0.0,200.15
msp_2011_BBG-VB75_2159, 01,123.53,272.07,0.0,16.23,225.82,0.0,242.05
msp_2011_BBG-VB75_2159, 02,80.6,177.52,0.0,10.59,147.34,0.0,157.94
msp_2011_BBG-VB75_2159, 03,58.91,129.74,0.0,7.74,107.68,0.0,115.42
msp_2011_BBG-VB75_2159, 04,37.04,75.74,28.79,4.87,62.86,3.78,71.51
msp_2011_BBG-VB75_2159, 05,13.98,13.81,82.53,1.84,11.46,10.85,24.15
msp_2011_BBG-VB75_2159, 06,24.72,2.57,248.45,3.25,2.14,32.65,38.03
msp_2011_BBG-VB75_2159, 07,48.58,0.0,533.28,6.38,0.0,70.07,76.46
msp_2011_BBG-VB75_2159, 08,26.66,0.24,285.14,3.5,0.2,37.47,41.17
msp_2011_BBG-VB75_2159, 09,17.97,16.07,113.33,2.36,13.33,14.89,30.59
msp_2011_BBG-VB75_2159, 10,27.65,60.9,0.0,3.63,50.55,0.0,54.18
msp_2011_BBG-VB75_2159, 11,62.49,137.62,0.0,8.21,114.22,0.0,122.43
msp_2011_BBG-VB75_2159, 12,102.36,225.45,0.0,13.45,187.12,0.0,200.57
msp_2011_BBG-VB75_2159-a, 01,120.48,265.34,0.0,15.83,220.23,0.0,236.07
msp_2011_BBG-VB75_2159-a, 02,78.4,172.67,0.0,10.3,143.32,0.0,153.62
msp_2011_BBG-VB75_2159-a, 03,57.11,125.77,0.0,7.5,104.39,0.0,111.89
msp_2011_BBG-VB75_2159-a, 04,35.82,73.02,28.99,4.71,60.6,3.81,69.12
msp_2011_BBG-VB75_2159-a, 05,13.76,12.97,84.13,1.81,10.77,11.05,23.63
msp_2011_BBG-VB75_2159-a, 06,24.96,2.37,251.7,3.28,1.97,33.07,38.32
msp_2011_BBG-VB75_2159-a, 07,48.76,0.0,534.85,6.41,0.0,70.28,76.69
msp_2011_BBG-VB75_2159-a, 08,26.98,0.17,288.63,3.55,0.14,37.93,41.62
msp_2011_BBG-VB75_2159-a, 09,17.78,15.17,115.49,2.34,12.59,15.18,30.1
msp_2011_BBG-VB75_2159-a, 10,26.46,58.27,0.0,3.48,48.37,0.0,51.84
msp_2011_BBG-VB75_2159-a, 11,60.61,133.48,0.0,7.96,110.79,0.0,118.75
msp_2011_BBG-VB75_2159-a, 12,99.72,219.62,0.0,13.1,182.28,0.0,195.39
